year,scenario,region,elev_low,elev_high,value
1988,historical,ISSYKUL,3000.0,4000.0,2.3402513661202202
1989,historical,ISSYKUL,3000.0,4000.0,2.2486849315068493
1990,historical,ISSYKUL,3000.0,4000.0,1.8225251141552512
1991,historical,ISSYKUL,3000.0,4000.0,1.9531579908675798
1992,historical,ISSYKUL,3000.0,4000.0,1.4832969034608379
1993,historical,ISSYKUL,3000.0,4000.0,1.9627561643835627
1994,historical,ISSYKUL,3000.0,4000.0,1.6083141552511417
1995,historical,ISSYKUL,3000.0,4000.0,1.9562739726027398
1996,historical,ISSYKUL,3000.0,4000.0,2.005862477231331
1997,historical,ISSYKUL,3000.0,4000.0,1.7218401826484024
1998,historical,ISSYKUL,3000.0,4000.0,2.355910502283106
1999,historical,ISSYKUL,3000.0,4000.0,1.7842474885844755
2000,historical,ISSYKUL,3000.0,4000.0,2.0454489981785073
2001,historical,ISSYKUL,3000.0,4000.0,2.768203652968038
2002,historical,ISSYKUL,3000.0,4000.0,2.0362200913242026
2003,historical,ISSYKUL,3000.0,4000.0,2.0756200913242013
2004,historical,ISSYKUL,3000.0,4000.0,1.9440519125683073
2005,historical,ISSYKUL,3000.0,4000.0,1.3108000000000002
2006,historical,ISSYKUL,3000.0,4000.0,1.8321890410958914
2007,historical,ISSYKUL,3000.0,4000.0,2.1988666666666674
2008,historical,ISSYKUL,3000.0,4000.0,1.5958679417122041
2009,historical,ISSYKUL,3000.0,4000.0,2.662420091324203
2010,historical,ISSYKUL,3000.0,4000.0,2.089216438356165
2011,historical,ISSYKUL,3000.0,4000.0,2.1248785388127867
2012,historical,ISSYKUL,3000.0,4000.0,2.1526010928961754
2013,historical,ISSYKUL,3000.0,4000.0,1.9591278538812793
2014,historical,ISSYKUL,3000.0,4000.0,1.859602739726028
1981,historical,MURGHAB_HARIRUD,0.0,1000.0,0.6214520547945208
1982,historical,MURGHAB_HARIRUD,0.0,1000.0,0.40064718417047207
1983,historical,MURGHAB_HARIRUD,0.0,1000.0,0.3832898021308981
1984,historical,MURGHAB_HARIRUD,0.0,1000.0,0.5984253187613845
1985,historical,MURGHAB_HARIRUD,0.0,1000.0,0.6708325722983257
1986,historical,MURGHAB_HARIRUD,0.0,1000.0,0.6827841704718418
